メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
ジャガー,ＸＦ 4D 2WD,2012,ＡＴ,115,J05FA,4 - きれい,27 ～ 32,2025年07月,３．０ラグジュアリー,3000,,黒,AC NV TV AW 革
ジャガー,ＸＪ 4D 2WD,2013,ＡＴ,82,J128B,4 - きれい,56 ～ 60,2025年07月,ＸＪ ポートフォリオ,3000,,黒,AC NV TV SR 革
ジャガー,ＸＦスポーツブレイク 4D 2WD,2012,ＡＴ,119,J05FA,4 - きれい,27 ～ 31,2025年07月,３．０ラグジュアリー,3000,,黒,AC NV TV AW 革
ジャガー,ＸＥ 4D 2WD,2018,ＡＴ,77,JA2NA,5 - すごくきれい,67 ～ 72,2025年07月,ＸＥ プレステージ,2000,7.11,赤,AC NV TV AW 革
ジャガー,Ｅペイス 5D 4WD,2022,ＡＴ,29,DF2NB,5 - すごくきれい,328 ～ 334,2025年07月,Ｒ‐ダイナミック ＳＥ Ｄ２００,2000,9.1,パール,AC NV TV AW SR 革
ジャガー,ＸＪ 2WD,2012,ＡＴ,109,J12LA,4 - きれい,22 ～ 26,2025年07月,,5000,7.11,青,AC NV TV AW SR 革
ジャガー,ＸＫ クーペ 2WD,2008,ＡＴ,100,J435A,4 - きれい,44 ～ 48,2025年07月,ＸＫクーペ,4200,,緑,AC AW
ジャガー,Ｆペイス 5D 4WD,2017,ＡＴ,67,DC2NA,4 - きれい,84 ～ 89,2025年07月,プレステージ,2000,,白,AC NV TV AW 革
ジャガー,Ｘタイプ 4WD,2003,ＡＴ,27,J51WA,3 - 普通,4 ～ 6,2025年07月,,3000,,赤,AC NV TV AW 革
ジャガー,ＸＪ 4D 2WD,2004,ＡＴ,92,J71VA,4 - きれい,5 ～ 7,2025年07月,ＸＪ６ ３．０,3000,,緑,AC NV TV AW 革
ジャガー,Ｘタイプエステート 5D 2WD,2007,ＡＴ,111,J51YB,3 - 普通,7 ～ 9,2025年07月,２．０ エグゼクティブエステート,2100,8.4,,AC NV TV AW 革
ジャガー,Ｆペイス 5D 4WD,2018,ＡＴ,32,DC2NA,5 - すごくきれい,202 ～ 204,2025年07月,プレステージ,2000,9.5,白,AC NV TV AW SR 革
ジャガー,ＸＫ クーペ 2WD,2001,ＡＴ,34,J41NB,5 - すごくきれい,69 ～ 71,2025年07月,ＸＫ８ クラシック,4000,,グレー,AC NV TV AW 革
ジャガー,Ｆペイス 5D 4WD,2016,ＡＴ,46,DC3VA,5 - すごくきれい,155 ～ 161,2025年07月,Ｒ－スポーツ,3000,,紺,AC NV TV AW SR 革
ジャガー,Ｆペイス 5D 4WD,2018,ＡＴ,79,DC2NA,5 - すごくきれい,148 ～ 151,2025年07月,プレステージ,2000,7.11,黒,AC NV TV AW SR 革
ジャガー,Ｆペイス 5D 4WD,2018,ＡＴ,96,DC2NA,5 - すごくきれい,124 ～ 127,2025年07月,プレステージ,2000,7.10,グレー,AC NV TV AW SR 革
ジャガー,Ｆペイス 5D 4WD,2019,ＡＴ,53,DC2NA,5 - すごくきれい,174 ～ 178,2025年07月,プレステージ,2000,9.1,白,AC NV TV AW SR 革
ジャガー,ＸＫ クーペ 2WD,2014,ＡＴ,29,J43YB,3 - 普通,454 ～ 460,2025年07月,ＸＫＲ－Ｓクーペ,5000,,赤,AC NV TV AW 革
ジャガー,ＸＥ 4D 2WD,2017,ＡＴ,32,JA2NA,5 - すごくきれい,120 ～ 126,2025年07月,ＸＥ Ｒ－スポーツ,2000,8.1,パール,AC NV TV AW
