メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
アルファロメオ,ジュリエッタ 5D 2WD,2012,ＡＴ,127,940141,4 - きれい,7 ～ 13,2025年09月,コンペティツィオーネ,1400,8.1,,AC
アルファロメオ,アルファＧＴＶ クーペ 2WD,1999,６ＭＴ,110,916C1,4 - きれい,52 ～ 57,2025年09月,３．０ Ｖ６ ２４Ｖ,3000,,赤,AC AW 革
アルファロメオ,アルファ１５６ 4D 2WD,2004,６ＭＴ,146,932AC,3 - 普通,20 ～ 23,2025年09月,ＴＩ ２．５ Ｖ６ ２４Ｖ,2500,8.8,黒,AC AW 革
アルファロメオ,アルファＧＴ クーペ 2WD,2005,ＡＴ,29,93720L,4 - きれい,14 ～ 18,2025年09月,２．０ ＪＴＳ セレスピード,2000,,赤,AC NV TV AW SR 革
アルファロメオ,アルファ１４７ 2WD,2006,ＡＴ,43,937AB,3 - 普通,3 ～ 9,2025年09月,赤II,2000,,,AC AW
アルファロメオ,ジュリア 4D 2WD,2019,ＡＴ,153,95220,3 - 普通,60 ～ 64,2025年09月,スーパー,2000,9.2,,AC AW 革
アルファロメオ,ジュリエッタ 2WD,2012,ＡＴ,106,940141,3 - 普通,7 ～ 12,2025年09月,,1400,8.9,白,AC
アルファロメオ,アルファ１５６ 4D 2WD,2002,ＡＴ,84,932AC,3 - 普通,5 ～ 10,2025年09月,２．５ Ｖ６ ２４Ｖ Ｑシステム,2500,,赤,AC AW
アルファロメオ,ジュリア 4D 2WD,2023,ＡＴ,9,95220,-1 - 修復歴あり,319 ～ 325,2025年09月,ヴェローチェ,2000,8.7,青,AC NV TV AW 革
アルファロメオ,ジュリエッタ 5D 2WD,2015,ＡＴ,71,940181,3 - 普通,25 ～ 30,2025年09月,クアドリフォリオ ヴェルデ,1800,,赤,AC 革
アルファロメオ,アルファ１５６ 2WD,2004,６ＭＴ,120,932AC,3 - 普通,12 ～ 16,2025年09月,,2500,,赤,AC AW
アルファロメオ,ジュリエッタ 5D 2WD,2014,ＡＴ,77,940141,4 - きれい,12 ～ 15,2025年09月,スポルティーバ,1400,9.1,赤,AC 革
アルファロメオ,ジュリエッタ 5D 2WD,2016,ＡＴ,60,940141,4 - きれい,25 ～ 30,2025年09月,スポルティーバ,1400,8.3,赤,AC
アルファロメオ,アルファ１５６ 4D 2WD,2000,ＡＴ,63,932A2,3 - 普通,9 ～ 14,2025年09月,２．０ ツインスパーク セレスピード,2000,9.7,赤,AC AW
アルファロメオ,ミト 3D 2WD,2010,６ＭＴ,61,955143,4 - きれい,46 ～ 49,2025年09月,クアドリフォリオ ヴェルデ,1400,,赤,AC NV TV AW 革
アルファロメオ,ジュリエッタ 5D 2WD,2014,ＡＴ,98,940141,4 - きれい,9 ～ 13,2025年09月,スプリントジュニア,1400,8.2,白,AC
アルファロメオ,ジュリエッタ 2WD,2015,ＡＴ,148,940181,4 - きれい,5 ～ 10,2025年09月,,1800,,赤,AC
アルファロメオ,ジュリエッタ 5D 2WD,2015,ＡＴ,28,940181,5 - すごくきれい,146 ～ 149,2025年09月,クアドリフォリオ ヴェルデ,1800,7.12,パール,AC NV TV AW SR 革
アルファロメオ,ジュリエッタ 2WD,2016,ＡＴ,120,940141,4 - きれい,11 ～ 14,2025年09月,,1400,,赤,AC AW 革
アルファロメオ,ジュリエッタ 5D 2WD,2017,ＡＴ,62,940141,4 - きれい,27 ～ 33,2025年09月,スポルティーバ,1400,8.2,赤,AC NV TV AW 革
アルファロメオ,ジュリア 4D 2WD,2017,ＡＴ,64,95220,4 - きれい,102 ～ 106,2025年09月,ベースグレード,2000,8.10,黒,AC AW 革
アルファロメオ,ジュリエッタ 5D 2WD,2016,ＡＴ,41,940141,4 - きれい,17 ～ 19,2025年09月,スポルティーバ,1400,7.11,赤,AC AW 革
アルファロメオ,ジュリア 4D 2WD,2020,ＡＴ,13,95220,5 - すごくきれい,305 ～ 309,2025年09月,ヴェローチェ,2000,9.7,白,AC AW 革
アルファロメオ,ジュリエッタ 2WD,2021,ＡＴ,30,94018P,4 - きれい,156 ～ 160,2025年09月,,1800,8.6,赤,AC AW 革
