メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,,,,排気量
ポルシェ,パナメーラ 5D 2WD,2013,ＡＴ,37,970M48A,4 - きれい,232 ～ 236,2025年09月,Ｓ,4800,,白,AC NV TV AW 革
ポルシェ,７１８ボクスター オープン 2WD,2017,ＡＴ,23,982H1,5 - すごくきれい,528 ～ 533,2025年09月,７１８ボクスター,2000,9.5,白,AC NV TV AW 革
ポルシェ,カイエンクーペ 5D 4WD,2020,ＡＴ,25,E3MA,5 - すごくきれい,800 ～ 803,2025年09月,ベースグレード,3000,7.9,白,AC NV TV AW SR 革
ポルシェ,マカン 5D 4WD,2020,ＡＴ,33,J1H1,5 - すごくきれい,467 ～ 471,2025年09月,マカン,2000,,黒,AC NV TV AW SR 革
ポルシェ,マカン 5D 4WD,2021,ＡＴ,10,J1L29,5 - すごくきれい,709 ～ 714,2025年09月,マカンＧＴＳ,2900,8.10,黒,AC NV TV AW 革
ポルシェ,パナメーラ 5D 2WD,2021,ＡＴ,62,G2ML1,5 - すごくきれい,560 ～ 564,2025年09月,ベースグレード,2900,8.4,黒,AC NV TV AW 革
ポルシェ,９１１ クーペ 2WD,2003,ＡＴ,77,99603,5 - すごくきれい,268 ～ 272,2025年09月,９１１カレラ,3600,,白,AC NV TV AW 革
ポルシェ,カイエン 5D 4WD,2008,ＡＴ,95,9PAM5501,4 - きれい,36 ～ 38,2025年09月,ベースグレード,3600,,黒,AC NV TV AW 革
ポルシェ,ボクスター オープン 2WD,2006,ＡＴ,69,98725,4 - きれい,150 ～ 154,2025年09月,ボクスター,2700,,青,AC NV TV AW SR 革
ポルシェ,９１１ クーペ 4WD,2008,ＡＴ,70,99770,5 - すごくきれい,756 ～ 760,2025年09月,９１１ターボ,3600,8.10,白,AC NV TV AW 革
ポルシェ,マカン 5D 4WD,2015,ＡＴ,73,95BCNC,5 - すごくきれい,155 ～ 159,2025年09月,マカン,2000,8.4,白,AC NV TV AW SR 革
ポルシェ,パナメーラ 5D 2WD,2011,ＡＴ,186,970M46,3 - 普通,62 ～ 68,2025年09月,ベースグレード,3600,,黒,AC
ポルシェ,マカン 5D 4WD,2020,ＡＴ,42,J1M20,5 - すごくきれい,467 ～ 471,2025年09月,マカン,2000,7.10,黒,AC NV TV AW 革
ポルシェ,７１８ケイマン クーペ 2WD,2017,ＡＴ,81,982J1,4 - きれい,378 ～ 382,2025年09月,７１８ケイマン,2000,8.8,黒,AC NV TV AW 革
ポルシェ,マカン 5D 4WD,2015,ＡＴ,56,95BCTM,4 - きれい,208 ～ 211,2025年09月,マカンＳ,3000,,紺,AC NV TV AW 革
ポルシェ,パナメーラ 5D 4WD,2022,ＡＴ,1,G2NM,5 - すごくきれい,832 ～ 836,2025年09月,４ Ｅ－ハイブリッド プラチナエディション,2900,9.3,白,AC NV TV AW SR 革
ポルシェ,ボクスター オープン 2WD,2011,ＡＴ,77,987MA120,4 - きれい,242 ～ 245,2025年09月,ボクスター,2900,8.11,シルバー,AC NV TV AW SR 革
ポルシェ,カイエンクーペ 5D 4WD,2022,ＡＴ,31,E3NA,5 - すごくきれい,837 ～ 841,2025年09月,カイエンクーペ プラチナエディション,3000,,黒,AC NV TV AW SR 革
ポルシェ,７１８ケイマン クーペ 2WD,2019,ＡＴ,16,982J1,5 - すごくきれい,585 ～ 590,2025年09月,７１８ケイマン,2000,8.5,白,AC NV TV AW 革
ポルシェ,９１１ クーペ 2WD,2020,ＡＴ,26,992L30,5 - すごくきれい,1333 ～ 1337,2025年09月,９１１カレラＳ,3000,9.8,緑,AC NV TV AW 革
ポルシェ,マカン 5D 4WD,2021,ＡＴ,34,J1M20,5 - すごくきれい,548 ～ 551,2025年09月,マカン,2000,8.7,黒,AC NV TV AW SR 革
ポルシェ,カイエン 5D 4WD,2008,ＡＴ,116,9PAM4801G,3 - 普通,55 ～ 58,2025年09月,ＧＴＳ,4800,7.10,黒,AC AW SR 革
ポルシェ,パナメーラ 5D 2WD,2018,ＡＴ,44,G2J30A,5 - すごくきれい,429 ～ 432,2025年09月,ベースグレード,3000,9.7,白,AC NV TV
ポルシェ,マカン 5D 4WD,2023,ＡＴ,67,J1NT,5 - すごくきれい,525 ～ 531,2025年09月,マカン,2000,8.5,黒,AC NV TV AW SR 革
ポルシェ,カイエンクーペ 5D 4WD,2022,ＡＴ,15,E3NA,5 - すごくきれい,879 ～ 885,2025年09月,ベースグレード,3000,,白,AC NV TV AW SR 革
ポルシェ,７１８ボクスター オープン 2WD,2025,ＡＴ,3,982M40,5 - すごくきれい,1784 ～ 1787,2025年09月,７１８ボクスターＧＴＳ ４．０,4000,10.7,黄,AC NV TV AW 革
ポルシェ,９１１ クーペ 4WD,2000,ＡＴ,73,4 - きれい,514 ～ 518,nan,2025年09月,９１１ターボ,3600,7.12,青,AC AW SR 革
ポルシェ,カイエン 5D 4WD,2017,ＡＴ,32,92ACEY,4 - きれい,310 ～ 313,2025年09月,プラチナエディション,3600,8.12,黒,AC NV TV AW SR 革
