メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
ＭＩＮＩ,ＭＩＮＩ 5D 2WD,2015,ＡＴ,117,ZB20,4 - きれい,14 ～ 20,2025年09月,クーパーＳＤ クロスオーバー,2000,8.4,茶,AC
ＭＩＮＩ,ＭＩＮＩ 5D 4WD,2012,ＡＴ,116,ZC16A,3 - 普通,18 ～ 21,2025年09月,クーパーＳ クロスオーバー オール４,1600,8.5,,AC NV TV AW 革
ＭＩＮＩ,ＭＩＮＩ 3D 2WD,2017,ＡＴ,34,XN15,5 - すごくきれい,71 ～ 74,2025年09月,クーパーＤ,1500,8.8,,AC NV TV AW
ＭＩＮＩ,ＭＩＮＩ 3D 2WD,2013,ＡＴ,59,SV16,4 - きれい,33 ～ 37,2025年09月,クーパーＳ,1600,8.6,,AC NV TV AW
ＭＩＮＩ,ＭＩＮＩ 3D 2WD,2012,ＡＴ,100,SV16,4 - きれい,7 ～ 11,2025年09月,クーパーＳ,1600,,,AC NV TV AW
ＭＩＮＩ,ＭＩＮＩ 5D 2WD,2018,ＡＴ,20,XU15,5 - すごくきれい,67 ～ 72,2025年09月,ワン,1500,,ベージュ,AC AW
ＭＩＮＩ,ＭＩＮＩ 3D 2WD,2018,ＡＴ,38,XR15M,5 - すごくきれい,71 ～ 76,2025年09月,ワン,1500,9.5,白,AC
ＭＩＮＩ,ＭＩＮＩ 3D 2WD,2010,ＡＴ,92,MF16,4 - きれい,11 ～ 17,2025年09月,クーパー,1600,,,AC AW
ＭＩＮＩ,ＭＩＮＩ 5D 2WD,2019,ＡＴ,97,YT20,5 - すごくきれい,76 ～ 79,2025年09月,クーパーＤ クロスオーバー,2000,,,AC NV TV 革
ＭＩＮＩ,ＭＩＮＩ 3D 4WD,2013,ＡＴ,64,SSJCW,5 - すごくきれい,69 ～ 73,2025年09月,ジョンクーパーワークス ペースマン,1600,8.12,,AC 革
ＭＩＮＩ,ＭＩＮＩ 5D 2WD,2012,６ＭＴ,33,ZC16,5 - すごくきれい,41 ～ 44,2025年09月,クーパーＳ クロスオーバー,1600,9.2,,AC NV TV AW SR 革
ＭＩＮＩ,ＭＩＮＩ 3D 2WD,2013,ＡＴ,77,SU16,4 - きれい,7 ～ 12,2025年09月,クーパー,1600,,,AC NV TV AW
ＭＩＮＩ,ＭＩＮＩ 3D 2WD,2022,ＡＴ,42,XY15MW,5 - すごくきれい,168 ～ 172,2025年09月,クーパーＤ,1500,8.2,,AC AW
ＭＩＮＩ,ＭＩＮＩ 3D 2WD,2019,ＡＴ,24,XRJCWM,5 - すごくきれい,234 ～ 240,2025年09月,緑II,2000,9.5,,AC NV TV
ＭＩＮＩ,ＭＩＮＩ 3D 2WD,2014,ＡＴ,97,RS20,4 - きれい,17 ～ 20,2025年09月,赤II,2000,7.11,,AC AW
ＭＩＮＩ,ＭＩＮＩ 5D 2WD,2019,ＡＴ,39,YT20,5 - すごくきれい,188 ～ 192,2025年09月,クーパーＤ クロスオーバー,2000,8.10,,AC NV TV AW SR
ＭＩＮＩ,ＭＩＮＩ 3D 2WD,2006,ＡＴ,111,RA16,3 - 普通,4 ～ 6,2025年09月,クーパー パークレーン,1600,,,AC NV TV AW 革
ＭＩＮＩ,ＭＩＮＩ 5D 2WD,2017,ＡＴ,93,LR20,3 - 普通,31 ～ 36,2025年09月,クーパーＤ クラブマン,2000,,,AC NV TV
ＭＩＮＩ,ＭＩＮＩ 5D 2WD,2016,ＡＴ,28,ZB20,5 - すごくきれい,79 ～ 81,2025年09月,クーパーＳＤ クロスオーバー,2000,,,AC AW 革
ＭＩＮＩ,ＭＩＮＩ 3D 2WD,2010,ＡＴ,100,ZF16,4 - きれい,7 ～ 10,2025年09月,クーパー クラブマン,1600,,白,AC
ＭＩＮＩ,ＭＩＮＩ 5D 2WD,2017,ＡＴ,114,LR20,4 - きれい,33 ～ 36,2025年09月,クーパーＤ クラブマン,2000,,,AC NV TV AW
ＭＩＮＩ,ＭＩＮＩ 5D 2WD,2017,ＡＴ,77,XS15,4 - きれい,38 ～ 40,2025年09月,アイボリー,1500,,,AC NV TV AW
ＭＩＮＩ,ＭＩＮＩ 5D 4WD,2013,ＡＴ,100,ZC16A,4 - きれい,25 ～ 28,2025年09月,クーパーＳ クロスオーバー オール４,1600,9.9,,AC NV TV AW
ＭＩＮＩ,ＭＩＮＩ 3D 2WD,2014,ＡＴ,74,XM20,4 - きれい,30 ～ 34,2025年09月,クーパーＳ,2000,,茶,AC NV TV AW 革
ＭＩＮＩ,ＭＩＮＩ 3D 2WD,2014,ＡＴ,47,XM20,5 - すごくきれい,51 ～ 54,2025年09月,クーパーＳ,2000,,グレー,AC NV TV AW 革
ＭＩＮＩ,ＭＩＮＩ 3D 2WD,2017,ＡＴ,61,XM20,4 - きれい,55 ～ 61,2025年09月,クーパーＳ セブン,2000,7.12,,AC NV TV AW
ＭＩＮＩ,ＭＩＮＩ 5D 2WD,2016,ＡＴ,125,LR20,4 - きれい,30 ～ 32,2025年09月,クーパーＤ クラブマン,2000,,ワイン,AC NV TV AW
ＭＩＮＩ,ＭＩＮＩ 3D 2WD,2004,ＡＴ,187,RA16,3 - 普通,4 ～ 9,2025年09月,クーパー,1600,,,AC NV TV AW
ＭＩＮＩ,ＭＩＮＩ 3D 2WD,2015,ＡＴ,59,XM15,4 - きれい,21 ～ 24,2025年09月,クーパー,1500,8.11,白,AC NV TV 革
ＭＩＮＩ,ＭＩＮＩ 3D 2WD,2004,６ＭＴ,37,RE16,3 - 普通,7 ～ 10,2025年09月,ライトブルーII,1600,,,AC NV TV AW
ＭＩＮＩ,ＭＩＮＩ 5D 4WD,2018,ＡＴ,49,YS20,5 - すごくきれい,172 ～ 175,2025年09月,ジョンクーパーワークス クロスオーバー,2000,9.6,黒,AC AW 革
ＭＩＮＩ,ＭＩＮＩ 3D 2WD,2007,ＡＴ,143,MF16S,3 - 普通,7 ～ 10,2025年09月,クーパーＳ,1600,8.7,,AC NV TV AW SR 革
ＭＩＮＩ,ＭＩＮＩ 5D 2WD,2017,ＡＴ,103,YT20,4 - きれい,45 ～ 47,2025年09月,赤II,2000,,,AC NV TV
ＭＩＮＩ,ＭＩＮＩ 5D 2WD,2016,ＡＴ,37,LR20,5 - すごくきれい,78 ～ 82,2025年09月,クーパーＳＤ クラブマン,2000,,,AC NV TV AW
ＭＩＮＩ,ＭＩＮＩ 5D 2WD,2013,ＡＴ,104,ZC16,4 - きれい,15 ～ 20,2025年09月,クーパーＳ クロスオーバー,1600,,,AC NV TV
ＭＩＮＩ,ＭＩＮＩ 5D 2WD,2017,ＡＴ,52,XS12,5 - すごくきれい,61 ～ 66,2025年09月,ワン,1200,7.12,白,AC NV TV AW
ＭＩＮＩ,ＭＩＮＩ 2WD,2002,ＡＴ,107,RA16,3 - 普通,7 ～ 9,2025年09月,青II,1600,8.12,,AC NV TV AW SR 革
ＭＩＮＩ,ＭＩＮＩ 2WD,2015,ＡＴ,55,XM20,4 - きれい,46 ～ 50,2025年09月,オレンジII,2000,8.3,,AC NV TV AW
ＭＩＮＩ,ＭＩＮＩ 2WD,2011,ＡＴ,126,ZG16,4 - きれい,8 ～ 11,2025年09月,,1600,8.7,,AC NV TV AW 革
ＭＩＮＩ,ＭＩＮＩ 3D 2WD,2013,ＡＴ,87,ZG16,5 - すごくきれい,19 ～ 23,2025年09月,クーパーＳ クラブマン,1600,8.6,,AC NV TV AW 革
ＭＩＮＩ,ＭＩＮＩ 5D 2WD,2016,ＡＴ,83,XS15,4 - きれい,36 ～ 40,2025年09月,オレンジII,1500,,,AC AW
ＭＩＮＩ,ＭＩＮＩ 3D 2WD,2012,ＡＴ,14,ZF16,4 - きれい,40 ～ 46,2025年09月,クーパー クラブマン,1600,,,AC AW
ＭＩＮＩ,ＭＩＮＩ 5D 2WD,2023,ＡＴ,15,42BT20,5 - すごくきれい,291 ～ 295,2025年09月,クーパーＤ クロスオーバー,2000,8.2,,AC NV TV AW 革
ＭＩＮＩ,ＭＩＮＩ 3D 2WD,2011,ＡＴ,129,SU16,3 - 普通,7 ～ 12,2025年09月,クーパー,1600,,,AC NV TV AW
ＭＩＮＩ,ＭＩＮＩ 2WD,2018,ＡＴ,43,XR15M,4 - きれい,45 ～ 50,2025年09月,青II,1500,,,AC NV TV AW
ＭＩＮＩ,ＭＩＮＩ 3D 2WD,2014,６ＭＴ,37,XM12,5 - すごくきれい,50 ～ 55,2025年09月,ワン,1200,,白,AC NV TV AW
ＭＩＮＩ,ＭＩＮＩ 5D 2WD,2011,ＡＴ,173,ZA16,3 - 普通,13 ～ 18,2025年09月,クーパー クロスオーバー,1600,8.5,,AC AW
ＭＩＮＩ,ＭＩＮＩ 5D 4WD,2020,ＡＴ,47,LV20M,5 - すごくきれい,181 ～ 185,2025年09月,クーパーＳ クラブマン オール４,2000,8.1,,AC NV TV AW 革
ＭＩＮＩ,ＭＩＮＩ 5D 2WD,2016,ＡＴ,59,XS12,5 - すごくきれい,38 ～ 41,2025年09月,ワン,1200,8.2,白,AC NV TV AW 革
ＭＩＮＩ,ＭＩＮＩ 2WD,2005,６ＭＴ,106,RE16,3 - 普通,6 ～ 11,2025年09月,,1600,,黒,AC NV TV AW 革
ＭＩＮＩ,ＭＩＮＩ 2WD,2011,ＡＴ,97,SU16,3 - 普通,2 ～ 4,2025年09月,シルバーII,1600,,,AC
ＭＩＮＩ,ＭＩＮＩ 5D 4WD,2012,ＡＴ,104,ZC16A,4 - きれい,14 ～ 16,2025年09月,クーパーＳ クロスオーバー オール４,1600,,青,AC NV TV 革
ＭＩＮＩ,ＭＩＮＩ 2WD,2011,ＡＴ,96,ZA16,4 - きれい,10 ～ 13,2025年09月,,1600,,白,AC NV TV AW
ＭＩＮＩ,ＭＩＮＩ 3D 2WD,2015,ＡＴ,52,XM20,5 - すごくきれい,65 ～ 69,2025年09月,クーパーＳ,2000,,,AC NV TV AW
