メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
三菱ふそう,ファイター 2D 2WD,2002,６ＭＴ,109,FK71HG,3 - 普通,130 ～ 133,2025年09月,ベースグレード,8200,,白,AC
三菱ふそう,キャンター 2WD,2010,５ＭＴ,195,3 - 普通,38 ～ 40,nan,2025年09月,,,,白,000 AC
三菱ふそう,キャンター 2D 2WD,1995,５ＭＴ,369,FE517BD,3 - 普通,90 ～ 93,2025年09月,ダンプ,4200,8.2,青,AC
三菱ふそう,キャンター 2D 2WD,2015,５ＭＴ,396,FBA20,3 - 普通,25 ～ 30,2025年09月,ベースグレード,3000,,黄,AC
三菱ふそう,キャンター 2WD,2000,６ＭＴ,166,FF63EHY,3 - 普通,158 ～ 163,2025年09月,,5200,,白,AC
三菱ふそう,キャンター 2D 2WD,2008,５ＭＴ,86,3 - 普通,68 ～ 70,nan,2025年09月,ダンプ,4900,,白,AC
三菱ふそう,キャンター 2D 2WD,1996,５ＭＴ,73,FE517BD,2 - 修復必要,72 ～ 76,2025年09月,ダンプ,4200,,青,AC
三菱ふそう,キャンター 2WD,2013,ＡＴ,122,FBA00,4 - きれい,62 ～ 68,2025年09月,,3000,,白,AC
三菱ふそう,キャンター 2WD,2017,ＡＴ,86,FBA20,3 - 普通,159 ～ 163,2025年09月,,3000,,白,AC
三菱ふそう,キャンター 2WD,2000,５ＭＴ,247,FE51CB,3 - 普通,74 ～ 78,2025年09月,,4200,,白,AC
三菱ふそう,キャンター 2D 2WD,1998,５ＭＴ,67,FE516BC,3 - 普通,81 ～ 84,2025年09月,ダンプ,3600,,青,AC
三菱ふそう,キャンター 2WD,2005,５ＭＴ,239,FE73DB,3 - 普通,53 ～ 57,2025年09月,,4900,,白,AC
三菱ふそう,キャンター 2WD,1996,６ＭＴ,139,FE648F,-1 - 修復歴あり,157 ～ 160,2025年09月,,4600,,白,AC
