メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
マツダ,ＣＸ－５ 5D 4WD,2020,ＡＴ,16,KF2P,4 - きれい,185 ～ 188,2025年09月,ＸＤ エクスクルーシブモード,2200,,シルバー,AC NV TV AW 革
マツダ,フレアクロスオーバー 5D 4WD,2015,ＡＴ,109,MS31S,4 - きれい,34 ～ 39,2025年09月,ＸＴ,,,,660 AC NV TV AW
マツダ,アクセラスポーツ 5D 2WD,2014,ＡＴ,70,BMEFS,4 - きれい,67 ～ 71,2025年09月,２０Ｓ,2000,,黒,AC NV TV AW
マツダ,デミオ 5D 2WD,2015,ＡＴ,133,DJ5FS,4 - きれい,26 ～ 28,2025年09月,ＸＤツーリング Ｌパッケージ,1500,,,AC NV TV AW
マツダ,ＣＸ－５ 5D 2WD,2021,ＡＴ,40,KF2P,4 - きれい,170 ～ 173,2025年09月,ＸＤ ブラックトーンエディション,2200,,茶,AC NV TV AW SR 革
マツダ,ＭＰＶ 5D 2WD,2014,ＡＴ,206,LY3P,3 - 普通,6 ～ 9,2025年09月,２３Ｓ,2300,,黒,AC NV TV AW SR 革
マツダ,ＣＸ－５ 5D 2WD,2014,ＡＴ,89,KE2FW,3 - 普通,33 ～ 35,2025年09月,ＸＤ,2200,,黒,AC NV TV AW
マツダ,ＣＸ－５ 5D 4WD,2015,ＡＴ,37,KE2AW,4 - きれい,74 ～ 78,2025年09月,ＸＤ プロアクティブ,2200,,紺,AC AW
マツダ,キャロル 5D 2WD,2017,ＡＴ,45,HB36S,3 - 普通,14 ～ 19,2025年09月,ＧＬ,,8.4,白,660 AC
マツダ,ＭＰＶ 5D 2WD,2006,ＡＴ,30,LY3P,3 - 普通,20 ～ 24,2025年09月,２３Ｔ,2300,9.5,ワイン,AC NV TV AW
マツダ,ＣＸ－５ 5D 4WD,2017,ＡＴ,44,KF5P,5 - すごくきれい,141 ～ 145,2025年09月,２５Ｓ プロアクティブ,2500,8.11,ワイン,AC AW
マツダ,ＭＡＺＤＡ３ファストバック 2WD,2021,ＡＴ,99,BP5P,4 - きれい,99 ～ 103,2025年09月,,1500,,青,AC NV TV
マツダ,デミオ 5D 2WD,2019,ＡＴ,43,DJLFS,4 - きれい,71 ～ 77,2025年09月,１５Ｓツーリング,1500,,青,AC NV TV AW
マツダ,ビアンテ 5D 2WD,2013,ＡＴ,59,CCFFW,3 - 普通,22 ～ 25,2025年09月,グランツ－スカイアクティブ,2000,,黒,AC NV TV AW 革
マツダ,タイタントラック 2D 2WD,1999,６ＭＴ,61,WG64H,3 - 普通,176 ～ 181,2025年09月,ベースグレード,4600,,,AC
マツダ,ボンゴバン 4D 4WD,2005,ＣＡＴ,125,SKF2M,3 - 普通,11 ～ 17,2025年09月,ＤＸ,2000,,白,AC
マツダ,ＭＸ－３０ロータリーＥＶ 5D 2WD,2023,ＡＴ,2,DR8V3P,5 - すごくきれい,204 ～ 209,2025年09月,エディションＲ,,8.9,,000 AC NV TV AW SR 革
マツダ,デミオ 5D 2WD,2009,５ＭＴ,29,DE3FS,5 - すごくきれい,20 ～ 22,2025年09月,１３Ｃ,1300,8.2,シルバー,AC NV TV AW
マツダ,フレア 5D 2WD,2017,ＡＴ,77,MJ55S,4 - きれい,33 ～ 38,2025年09月,ハイブリッドＸＳ,,8.8,赤,660 AC
マツダ,ＣＸ－５ 5D 2WD,2013,ＡＴ,114,KE2FW,4 - きれい,31 ～ 34,2025年09月,ＸＤ,2200,,パール,AC NV TV SR
マツダ,デミオ 5D 2WD,2013,ＡＴ,78,DEJFS,4 - きれい,14 ～ 20,2025年09月,１３－スカイアクティブ,1300,,シルバー,AC NV TV AW
マツダ,ＣＸ－５ 5D 4WD,2021,ＡＴ,23,KF5P,5 - すごくきれい,186 ～ 191,2025年09月,２５Ｓ プロアクティブ,2500,,グレー,AC AW
マツダ,アクセラスポーツ 5D 2WD,2019,ＡＴ,6,BM5FS,5 - すごくきれい,125 ～ 129,2025年09月,１５Ｓ,1500,8.1,紺,AC NV TV AW SR 革
マツダ,ＣＸ－５ 5D 2WD,2018,ＡＴ,53,KF2P,4 - きれい,118 ～ 122,2025年09月,ＸＤ Ｌパッケージ,2200,,,AC NV TV AW 革
マツダ,ＭＡＺＤＡ３ファストバック 5D 2WD,2023,６ＭＴ,40,BPFJ3P,3 - 普通,157 ～ 161,2025年09月,２０Ｓプロアクティブ ツーリングセレクション,2000,,赤,AC NV TV AW 革
マツダ,デミオ 5D 2WD,2015,ＡＴ,53,DJ5FS,4 - きれい,34 ～ 37,2025年09月,ＸＤツーリング,1500,,青,AC NV TV AW
マツダ,フレアワゴンカスタムスタイル 5D 2WD,2021,ＡＴ,17,MM53S,5 - すごくきれい,124 ～ 126,2025年09月,ハイブリッドＸＳ,,,グレー,660 AC NV TV AW
マツダ,アテンザワゴン 5D 2WD,2013,ＡＴ,158,GJ2FW,3 - 普通,12 ～ 17,2025年09月,ＸＤ Ｌパッケージ,2200,,黒,AC AW
マツダ,ＣＸ－５ 5D 2WD,2021,ＡＴ,42,KF2P,5 - すごくきれい,176 ～ 178,2025年09月,ＸＤ スマートエディション,2200,8.11,グレー,AC NV TV AW SR 革
マツダ,タイタントラック 2WD,2001,５ＭＴ,357,3 - 普通,26 ～ 29,nan,2025年09月,,,,,000 AC
マツダ,デミオ 5D 2WD,2018,ＡＴ,218,DJLFS,3 - 普通,33 ～ 38,2025年09月,１５Ｃ,1500,,パール,AC
マツダ,スクラムワゴン 5D 2WD,2022,ＡＴ,28,DG17W,5 - すごくきれい,127 ～ 132,2025年09月,ＰＺターボ スペシャル,,8.2,パール,660 AC AW
マツダ,アクセラスポーツ 5D 2WD,2017,ＡＴ,121,BMLFS,3 - 普通,29 ～ 33,2025年09月,１５ＸＤ プロアクティブ,1500,8.6,,AC NV TV AW SR 革
マツダ,タイタントラック 2D 2WD,1996,５ＭＴ,610,WGEAD,-1 - 修復歴あり,89 ～ 92,2025年09月,ダンプ,4000,,,AC
マツダ,デミオ 5D 2WD,2016,６ＭＴ,155,DJLFS,3 - 普通,22 ～ 25,2025年09月,１５ＭＢ,1500,,パール,AC NV TV
マツダ,タイタントラック 2D 2WD,2013,ＡＴ,64,3 - 普通,92 ～ 97,nan,2025年09月,ベースグレード,3000,,,AC
マツダ,ＭＸ－３０ 5D 2WD,2021,ＡＴ,14,DREJ3P,5 - すごくきれい,154 ～ 157,2025年09月,ベースグレード,2000,8.12,,AC NV TV AW SR 革
マツダ,ＣＸ－３ 5D 2WD,2017,ＡＴ,152,DKEFW,3 - 普通,50 ～ 54,2025年09月,２０Ｓ,2000,8.10,パール,AC NV TV AW
マツダ,アクセラ 4D 2WD,2016,６ＭＴ,80,BM5FP,4 - きれい,42 ～ 47,2025年09月,１５Ｃ,1500,,グレー,AC NV TV AW SR 革
マツダ,ＭＰＶ 5D 2WD,2010,ＡＴ,103,LY3P,3 - 普通,6 ～ 10,2025年09月,２３Ｓ,2300,,,AC NV TV AW SR 革
マツダ,ＭＡＺＤＡ３ファストバック 5D 2WD,2019,ＡＴ,53,BP5P,5 - すごくきれい,130 ～ 134,2025年09月,１５Ｓツーリング,1500,8.6,黒,AC
マツダ,フレアクロスオーバー 5D 2WD,2016,ＡＴ,54,MS41S,-1 - 修復歴あり,32 ～ 35,2025年09月,ＸＧ,,7.11,,660 AC NV TV AW
マツダ,アクセラスポーツ 5D 2WD,2018,ＡＴ,118,BM5FS,4 - きれい,91 ～ 94,2025年09月,１５Ｓ プロアクティブ,1500,,赤,AC NV TV AW SR 革
マツダ,アクセラスポーツ 2WD,2015,６ＭＴ,117,BM5FS,4 - きれい,38 ～ 41,2025年09月,,1500,,黒,AC AW
マツダ,デミオ 5D 2WD,2006,ＡＴ,149,DY3W,3 - 普通,3 ～ 8,2025年09月,カジュアル,1300,,シルバー,AC NV TV
マツダ,ロードスター 2WD,2020,６ＭＴ,35,ND5RC,5 - すごくきれい,225 ～ 229,2025年09月,,1500,,パール,AC AW 革
マツダ,アテンザワゴン 5D 2WD,2014,ＡＴ,61,GJ5FW,3 - 普通,39 ～ 41,2025年09月,２５Ｓ Ｌパッケージ,2500,,赤,AC NV TV
マツダ,アクセラスポーツ 5D 2WD,2015,６ＭＴ,55,BM2FS,3 - 普通,65 ～ 69,2025年09月,ＸＤ,2200,,赤,AC NV TV AW SR 革
マツダ,ＣＸ－８ 5D 2WD,2019,ＡＴ,74,KG5P,5 - すごくきれい,158 ～ 161,2025年09月,２５Ｓ プロアクティブ,2500,7.11,パール,AC NV TV AW
マツダ,タイタントラック 2WD,2016,５ＭＴ,20,LLR85AR,3 - 普通,159 ～ 164,2025年09月,,3000,,白,AC NV TV AW SR 革
マツダ,アクセラ 4D 2WD,2004,ＡＴ,59,BKEP,4 - きれい,10 ～ 13,2025年09月,２０Ｃ,2000,,シルバー,AC AW
マツダ,ＡＺワゴン 5D 2WD,2012,ＡＴ,113,MJ23S,3 - 普通,1 ～ 7,2025年09月,ＸＳスペシャル,,,グレー,660 AC NV TV AW SR 革
マツダ,アクセラスポーツ 5D 2WD,2015,ＡＴ,108,BM5FS,4 - きれい,81 ～ 84,2025年09月,１５Ｓツーリング,1500,8.4,青,AC NV TV AW
マツダ,ＭＡＺＤＡ３ファストバック 5D 4WD,2023,ＡＴ,10,BPFJ3P,5 - すごくきれい,187 ～ 191,2025年09月,２０Ｓプロアクティブ ツーリングセレクション,2000,,赤,AC NV TV AW
マツダ,デミオ 5D 2WD,2015,ＡＴ,22,DJ3FS,5 - すごくきれい,46 ～ 52,2025年09月,１３Ｓ,1300,8.4,パール,AC NV TV AW
マツダ,デミオ 5D 2WD,2008,ＡＴ,156,DE5FS,3 - 普通,12 ～ 16,2025年09月,スポルト,1500,,,AC NV TV
マツダ,ＣＸ－５ 5D 4WD,2018,ＡＴ,48,KF2P,4 - きれい,128 ～ 134,2025年09月,ＸＤ プロアクティブ,2200,,赤,AC AW
マツダ,アテンザセダン 4D 2WD,2013,ＡＴ,92,GJ2FP,3 - 普通,14 ～ 17,2025年09月,ＸＤ Ｌパッケージ,2200,,黒,AC AW 革
マツダ,ＣＸ－５ 5D 2WD,2012,ＡＴ,265,KE2FW,3 - 普通,15 ～ 19,2025年09月,ＸＤ Ｌパッケージ,2200,,黒,AC NV TV AW
マツダ,ビアンテ 5D 2WD,2011,ＡＴ,80,CCEFW,3 - 普通,9 ～ 12,2025年09月,アイ・ストップスマートエディションII,2000,,シルバー,AC
マツダ,ベリーサ 5D 2WD,2013,ＡＴ,92,DC5W,4 - きれい,16 ～ 20,2025年09月,ミスティックレザーセレクション,1500,8.6,青,AC AW 革
マツダ,デミオ 5D 2WD,2018,６ＭＴ,105,DJLFS,3 - 普通,33 ～ 35,2025年09月,１５Ｓツーリング Ｌパッケージ,1500,,グレー,AC NV TV AW
マツダ,ＣＸ－５ 4WD,2013,ＡＴ,203,KE2AW,3 - 普通,27 ～ 29,2025年09月,,2200,8.8,白,AC NV TV AW
マツダ,デミオ 5D 4WD,2017,ＡＴ,133,DJ5AS,4 - きれい,29 ～ 34,2025年09月,ＸＤツーリング Ｌパッケージ,1500,,紺,AC AW
マツダ,ボンゴトラック 2D 4WD,2010,ＣＡＴ,251,SK82L,2 - 修復必要,16 ～ 20,2025年09月,ベースグレード,1800,,,AC 革
